[2023-08-21 09:13:17,872] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 11:31:10,865] NC21 02: Verify error message is displayed
[2023-08-21 11:31:10,937] NC22 01: Enter to Telephone value ''
[2023-08-21 11:31:11,058] NC22 02: Press Tab to navigate next field
[2023-08-21 11:31:11,108] NC22 03: Verify error message is displayed
[2023-08-21 11:31:11,199] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 11:31:11,348] NC23 02: Verify error message is displayed
[2023-08-21 11:31:11,432] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 11:31:11,568] NC24 02: Verify error message is displayed
[2023-08-21 11:31:11,650] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 11:31:11,786] NC25 02: Verify error message is displayed
[2023-08-21 11:31:11,864] NC26 01: Enter to Email value ''
[2023-08-21 11:31:12,002] NC26 01: Press Tab to navigate next field
[2023-08-21 11:31:12,048] NC26 03: Verify error message is displayed
[2023-08-21 11:31:12,126] NC27 01: Enter to Email value '13123@##'
[2023-08-21 11:31:12,261] NC27 02: Verify error message is displayed
[2023-08-21 11:31:12,344] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 11:31:12,486] NC29 02: Verify error message is displayed
[2023-08-21 11:31:12,548] NC31 01: Enter to Customer Name value is: 'Stevie Rath'
[2023-08-21 11:31:12,681] NC31 01: Select to Gender value is: 'Female'
[2023-08-21 11:31:12,813] NC31 01: Enter to Date of birth value is: 08
[2023-08-21 11:31:13,025] NC31 01: Enter to Address value is: '83850 Dietrich Square'
[2023-08-21 11:31:13,186] NC31 01: Enter to City value is: 'Jaskolskichester'
[2023-08-21 11:31:13,324] NC31 01: Enter to State value is: 'Oregon'
[2023-08-21 11:31:13,477] NC31 01: Enter to PIN value is: 123456
[2023-08-21 11:31:13,615] NC31 01: Enter to Mobile Phone Number value is: '192-586-4850 x57070'
[2023-08-21 11:31:13,775] NC31 01: Enter to Email value is: 'libbie.towne@gmail.com'
[2023-08-21 11:31:13,944] NC31 01: Enter to Email value is: 'oay25j2neru24cs'
[2023-08-21 11:31:14,102] OS name = windows 10
[2023-08-21 11:31:14,102] Driver instance name = chromedriver: chrome on windows (a6dd9dc22311b7d7ed3b61edf892bf82)
[2023-08-21 11:36:29,476] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 11:36:35,614] Step 02 - Input to USERID value mngr522589
[2023-08-21 11:36:35,835] Step 03 - Input to Password value epEhEgY
[2023-08-21 11:36:35,997] Step 04 - Click to login button
[2023-08-21 11:36:37,039] Verify Login successfully
[2023-08-21 11:36:37,232] NC1 01: Open New Customer Page
[2023-08-21 11:36:37,450] NC1 02: Enter to Customer Name ''
[2023-08-21 11:36:41,802] NC1 03: Press TAB to navigate next field
[2023-08-21 11:36:41,850] NC1 04: Verify error message is displayed
[2023-08-21 11:36:42,048] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 11:36:42,187] NC2 02: Verify error message is displayed
[2023-08-21 11:36:42,277] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 11:36:42,438] NC3 02: Verify error message is displayed
[2023-08-21 11:36:42,524] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:36:42,680] N4 02: Verify error message is displayed
[2023-08-21 11:36:42,773] N5 01: Enter to Address value ''
[2023-08-21 11:36:42,927] N5 02: Press tab key to next field
[2023-08-21 11:36:42,974] N5 03: Verify error message is displayed
[2023-08-21 11:36:43,052] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:36:43,196] N6 02: Verify error message is displayed
[2023-08-21 11:36:43,301] N8 01: Enter to City value ''
[2023-08-21 11:36:43,435] N8 02: Press tab to navigate next field
[2023-08-21 11:36:43,485] N8 03: Verify error message is displayed
[2023-08-21 11:36:43,577] N9 01: Enter to City value '213123123'
[2023-08-21 11:36:43,725] N9 02: Verify error message is displayed
[2023-08-21 11:36:43,795] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 11:36:43,942] N10 02: Verify error message is displayed
[2023-08-21 11:36:44,024] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 11:36:44,175] N11 02: Verify error message is displayed
[2023-08-21 11:36:44,255] N12 01: Enter to State value ''
[2023-08-21 11:36:44,388] N12 02: Press tab to navigate next field
[2023-08-21 11:36:44,439] N12 03: Verify error message is displayed
[2023-08-21 11:36:44,518] N13 01: Enter to State value '123123123123'
[2023-08-21 11:36:44,666] N13 02: Verify error message is displayed
[2023-08-21 11:36:44,752] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 11:36:44,912] N14 02: Verify error message is displayed
[2023-08-21 11:36:45,001] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 11:36:45,145] N15 02: Verify error message is displayed
[2023-08-21 11:36:45,231] N16 01: Enter to PIN value ''
[2023-08-21 11:36:45,368] N16 02: Press Tab to navigate next field
[2023-08-21 11:36:45,415] N16 02: Verify error message is displayed
[2023-08-21 11:36:45,496] N17 01: Enter to PIN value '123PIN'
[2023-08-21 11:36:45,629] N17 02: Verify error message is displayed
[2023-08-21 11:36:45,719] N18 01: Enter to PIN value '12345'
[2023-08-21 11:36:45,856] N18 02: Verify error message is displayed
[2023-08-21 11:36:45,947] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 11:36:46,079] N19 02: Verify error message is displayed
[2023-08-21 11:36:46,164] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 11:36:46,308] NC20 02: Verify error message is displayed
[2023-08-21 11:36:46,395] NC21 01: Enter to PIN value '23 454'
[2023-08-21 11:36:46,524] NC21 02: Verify error message is displayed
[2023-08-21 11:36:46,597] NC22 01: Enter to Telephone value ''
[2023-08-21 11:36:46,720] NC22 02: Press Tab to navigate next field
[2023-08-21 11:36:46,765] NC22 03: Verify error message is displayed
[2023-08-21 11:36:46,846] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 11:36:46,991] NC23 02: Verify error message is displayed
[2023-08-21 11:36:47,076] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 11:36:47,222] NC24 02: Verify error message is displayed
[2023-08-21 11:36:47,308] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 11:36:47,435] NC25 02: Verify error message is displayed
[2023-08-21 11:36:47,527] NC26 01: Enter to Email value ''
[2023-08-21 11:36:47,664] NC26 01: Press Tab to navigate next field
[2023-08-21 11:36:47,707] NC26 03: Verify error message is displayed
[2023-08-21 11:36:47,787] NC27 01: Enter to Email value '13123@##'
[2023-08-21 11:36:47,922] NC27 02: Verify error message is displayed
[2023-08-21 11:36:48,005] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 11:36:48,138] NC29 02: Verify error message is displayed
[2023-08-21 11:36:48,223] NC31 01: Enter to Customer Name value is: 'Mrs. Alysa Schoen'
[2023-08-21 11:36:48,376] NC31 01: Select to Gender value is: 'Female'
[2023-08-21 11:36:48,496] NC31 01: Enter to Date of birth value is: 08
[2023-08-21 11:36:48,712] NC31 01: Enter to Address value is: '648 Becker Flat'
[2023-08-21 11:36:48,842] NC31 01: Enter to City value is: 'Grantshire'
[2023-08-21 11:36:48,995] NC31 01: Enter to State value is: 'Texas'
[2023-08-21 11:36:49,133] NC31 01: Enter to PIN value is: 123456
[2023-08-21 11:36:49,291] NC31 01: Enter to Mobile Phone Number value is: '(296) 005-7719 x532'
[2023-08-21 11:36:49,441] NC31 01: Enter to Email value is: 'reinaldo.shields@hotmail.com'
[2023-08-21 11:36:49,616] NC31 01: Enter to Email value is: 'od974wzl32chk'
[2023-08-21 11:36:59,778] OS name = windows 10
[2023-08-21 11:36:59,778] Driver instance name = chromedriver: chrome on windows (e56fa01955011f0ed5555c291d9788f3)
[2023-08-21 11:38:17,332] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 11:38:23,382] Step 02 - Input to USERID value mngr522589
[2023-08-21 11:38:23,630] Step 03 - Input to Password value epEhEgY
[2023-08-21 11:38:23,799] Step 04 - Click to login button
[2023-08-21 11:38:24,821] Verify Login successfully
[2023-08-21 11:38:25,068] NC1 01: Open New Customer Page
[2023-08-21 11:38:25,284] NC1 02: Enter to Customer Name ''
[2023-08-21 11:38:27,834] NC1 03: Press TAB to navigate next field
[2023-08-21 11:38:27,895] NC1 04: Verify error message is displayed
[2023-08-21 11:38:28,082] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 11:38:28,235] NC2 02: Verify error message is displayed
[2023-08-21 11:38:28,323] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 11:38:28,467] NC3 02: Verify error message is displayed
[2023-08-21 11:38:28,554] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:38:28,704] N4 02: Verify error message is displayed
[2023-08-21 11:38:28,789] N5 01: Enter to Address value ''
[2023-08-21 11:38:28,934] N5 02: Press tab key to next field
[2023-08-21 11:38:28,984] N5 03: Verify error message is displayed
[2023-08-21 11:38:29,078] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:38:29,228] N6 02: Verify error message is displayed
[2023-08-21 11:38:29,309] N8 01: Enter to City value ''
[2023-08-21 11:38:29,531] N8 02: Press tab to navigate next field
[2023-08-21 11:38:29,584] N8 03: Verify error message is displayed
[2023-08-21 11:38:29,664] N9 01: Enter to City value '213123123'
[2023-08-21 11:38:29,870] N9 02: Verify error message is displayed
[2023-08-21 11:38:29,959] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 11:38:30,117] N10 02: Verify error message is displayed
[2023-08-21 11:38:30,203] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 11:38:30,339] N11 02: Verify error message is displayed
[2023-08-21 11:38:30,419] N12 01: Enter to State value ''
[2023-08-21 11:38:30,604] N12 02: Press tab to navigate next field
[2023-08-21 11:38:30,666] N12 03: Verify error message is displayed
[2023-08-21 11:38:30,745] N13 01: Enter to State value '123123123123'
[2023-08-21 11:38:30,893] N13 02: Verify error message is displayed
[2023-08-21 11:38:30,961] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 11:38:31,167] N14 02: Verify error message is displayed
[2023-08-21 11:38:31,255] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 11:38:31,401] N15 02: Verify error message is displayed
[2023-08-21 11:38:31,495] N16 01: Enter to PIN value ''
[2023-08-21 11:38:31,637] N16 02: Press Tab to navigate next field
[2023-08-21 11:38:31,683] N16 02: Verify error message is displayed
[2023-08-21 11:38:31,764] N17 01: Enter to PIN value '123PIN'
[2023-08-21 11:38:31,911] N17 02: Verify error message is displayed
[2023-08-21 11:38:31,986] N18 01: Enter to PIN value '12345'
[2023-08-21 11:38:32,128] N18 02: Verify error message is displayed
[2023-08-21 11:38:32,216] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 11:38:32,349] N19 02: Verify error message is displayed
[2023-08-21 11:38:32,435] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 11:38:32,561] NC20 02: Verify error message is displayed
[2023-08-21 11:38:32,650] NC21 01: Enter to PIN value '23 454'
[2023-08-21 11:38:32,777] NC21 02: Verify error message is displayed
[2023-08-21 11:38:32,850] NC22 01: Enter to Telephone value ''
[2023-08-21 11:38:32,987] NC22 02: Press Tab to navigate next field
[2023-08-21 11:38:33,037] NC22 03: Verify error message is displayed
[2023-08-21 11:38:33,117] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 11:38:33,262] NC23 02: Verify error message is displayed
[2023-08-21 11:38:33,352] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 11:38:33,489] NC24 02: Verify error message is displayed
[2023-08-21 11:38:33,571] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 11:38:33,701] NC25 02: Verify error message is displayed
[2023-08-21 11:38:33,789] NC26 01: Enter to Email value ''
[2023-08-21 11:38:33,923] NC26 01: Press Tab to navigate next field
[2023-08-21 11:38:33,974] NC26 03: Verify error message is displayed
[2023-08-21 11:38:34,053] NC27 01: Enter to Email value '13123@##'
[2023-08-21 11:38:34,185] NC27 02: Verify error message is displayed
[2023-08-21 11:38:34,269] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 11:38:34,403] NC29 02: Verify error message is displayed
[2023-08-21 11:38:34,531] NC31 01: Enter to Customer Name value is: 'Marlene Huels'
[2023-08-21 11:38:34,684] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 11:38:34,810] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 11:38:35,072] NC31 04: Enter to Address value is: '3832 Reinger Gardens'
[2023-08-21 11:38:35,226] NC31 05: Enter to City value is: 'East Zackaryside'
[2023-08-21 11:38:35,390] NC31 06: Enter to State value is: 'Louisiana'
[2023-08-21 11:38:35,536] NC31 07: Enter to PIN value is: 123456
[2023-08-21 11:38:35,676] NC31 08: Enter to Mobile Phone Number value is: '(309) 002-9518 x578'
[2023-08-21 11:38:35,828] NC31 09: Enter to Email value is: 'rona.hickle@yahoo.com'
[2023-08-21 11:38:36,000] NC31 10: Enter to Email value is: 'f3ozzcsu1or'
[2023-08-21 11:38:36,156] NC31 11: Click to submit button
[2023-08-21 11:38:36,291] OS name = windows 10
[2023-08-21 11:38:36,291] Driver instance name = chromedriver: chrome on windows (c273cf4e0e643fc98a096294cef30abd)
[2023-08-21 11:38:36,305] unexpected alert open: {Alert text : please fill all fields}
  (Session info: chrome=116.0.5845.97): please fill all fields
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'VN-TANTRANDINH2', ip: '192.168.180.99', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.19'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 116.0.5845.97, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\TAN~1.TRA\AppData\...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64234}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: c273cf4e0e643fc98a096294cef30abd
[2023-08-21 11:48:49,978] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 11:48:56,362] Step 02 - Input to USERID value mngr522589
[2023-08-21 11:48:56,615] Step 03 - Input to Password value epEhEgY
[2023-08-21 11:48:56,760] Step 04 - Click to login button
[2023-08-21 11:48:57,740] Verify Login successfully
[2023-08-21 11:48:57,968] NC1 01: Open New Customer Page
[2023-08-21 11:48:58,237] NC1 02: Enter to Customer Name ''
[2023-08-21 11:48:59,857] NC1 03: Press TAB to navigate next field
[2023-08-21 11:48:59,922] NC1 04: Verify error message is displayed
[2023-08-21 11:49:00,147] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 11:49:00,327] NC2 02: Verify error message is displayed
[2023-08-21 11:49:00,405] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 11:49:00,563] NC3 02: Verify error message is displayed
[2023-08-21 11:49:00,645] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:49:00,800] N4 02: Verify error message is displayed
[2023-08-21 11:49:00,891] N5 01: Enter to Address value ''
[2023-08-21 11:49:01,025] N5 02: Press tab key to next field
[2023-08-21 11:49:01,078] N5 03: Verify error message is displayed
[2023-08-21 11:49:01,156] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:49:01,334] N6 02: Verify error message is displayed
[2023-08-21 11:49:01,433] N8 01: Enter to City value ''
[2023-08-21 11:49:01,567] N8 02: Press tab to navigate next field
[2023-08-21 11:49:01,618] N8 03: Verify error message is displayed
[2023-08-21 11:49:01,697] N9 01: Enter to City value '213123123'
[2023-08-21 11:49:01,829] N9 02: Verify error message is displayed
[2023-08-21 11:49:01,913] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 11:49:02,073] N10 02: Verify error message is displayed
[2023-08-21 11:49:02,160] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 11:49:02,295] N11 02: Verify error message is displayed
[2023-08-21 11:49:02,376] N12 01: Enter to State value ''
[2023-08-21 11:49:02,509] N12 02: Press tab to navigate next field
[2023-08-21 11:49:02,560] N12 03: Verify error message is displayed
[2023-08-21 11:49:02,643] N13 01: Enter to State value '123123123123'
[2023-08-21 11:49:02,777] N13 02: Verify error message is displayed
[2023-08-21 11:49:02,845] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 11:49:02,983] N14 02: Verify error message is displayed
[2023-08-21 11:49:03,077] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 11:49:03,238] N15 02: Verify error message is displayed
[2023-08-21 11:49:03,308] N16 01: Enter to PIN value ''
[2023-08-21 11:49:03,462] N16 02: Press Tab to navigate next field
[2023-08-21 11:49:03,509] N16 02: Verify error message is displayed
[2023-08-21 11:49:03,589] N17 01: Enter to PIN value '123PIN'
[2023-08-21 11:49:03,733] N17 02: Verify error message is displayed
[2023-08-21 11:49:03,827] N18 01: Enter to PIN value '12345'
[2023-08-21 11:49:03,961] N18 02: Verify error message is displayed
[2023-08-21 11:49:04,052] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 11:49:04,181] N19 02: Verify error message is displayed
[2023-08-21 11:49:04,269] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 11:49:04,397] NC20 02: Verify error message is displayed
[2023-08-21 11:49:04,486] NC21 01: Enter to PIN value '23 454'
[2023-08-21 11:49:04,612] NC21 02: Verify error message is displayed
[2023-08-21 11:49:04,689] NC22 01: Enter to Telephone value ''
[2023-08-21 11:49:04,840] NC22 02: Press Tab to navigate next field
[2023-08-21 11:49:04,887] NC22 03: Verify error message is displayed
[2023-08-21 11:49:05,000] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 11:49:05,152] NC23 02: Verify error message is displayed
[2023-08-21 11:49:05,213] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 11:49:05,344] NC24 02: Verify error message is displayed
[2023-08-21 11:49:05,428] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 11:49:05,557] NC25 02: Verify error message is displayed
[2023-08-21 11:49:05,647] NC26 01: Enter to Email value ''
[2023-08-21 11:49:05,799] NC26 01: Press Tab to navigate next field
[2023-08-21 11:49:05,845] NC26 03: Verify error message is displayed
[2023-08-21 11:49:05,925] NC27 01: Enter to Email value '13123@##'
[2023-08-21 11:49:06,057] NC27 02: Verify error message is displayed
[2023-08-21 11:49:06,142] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 11:49:06,285] NC29 02: Verify error message is displayed
[2023-08-21 11:49:06,360] NC31 01: Enter to Customer Name value is: 'Dr. Noble Kilback'
[2023-08-21 11:49:06,505] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 11:49:06,638] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 11:49:06,845] NC31 04: Enter to Address value is: '172 Dicki Forest'
[2023-08-21 11:49:06,977] NC31 05: Enter to City value is: 'East Aleishamouth'
[2023-08-21 11:49:07,127] NC31 06: Enter to State value is: 'Georgia'
[2023-08-21 11:49:07,263] NC31 07: Enter to PIN value is: 123456
[2023-08-21 11:49:07,404] NC31 08: Enter to Mobile Phone Number value is: '8397224239'
[2023-08-21 11:49:07,543] NC31 09: Enter to Email value is: 'jovan.hickle@gmail.com'
[2023-08-21 11:49:07,696] NC31 10: Enter to Email value is: 'u0jrqu87o6f5'
[2023-08-21 11:49:07,857] NC31 11: Click to submit button
[2023-08-21 11:49:08,004] OS name = windows 10
[2023-08-21 11:49:08,004] Driver instance name = chromedriver: chrome on windows (41092019c19483f770bd76c886398d41)
[2023-08-21 11:49:08,018] unexpected alert open: {Alert text : please fill all fields}
  (Session info: chrome=116.0.5845.97): please fill all fields
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'VN-TANTRANDINH2', ip: '192.168.180.99', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.19'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 116.0.5845.97, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\TAN~1.TRA\AppData\...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64871}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 41092019c19483f770bd76c886398d41
[2023-08-21 11:55:37,969] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 11:55:43,936] Step 02 - Input to USERID value mngr522589
[2023-08-21 11:55:44,184] Step 03 - Input to Password value epEhEgY
[2023-08-21 11:55:44,358] Step 04 - Click to login button
[2023-08-21 11:55:45,374] Verify Login successfully
[2023-08-21 11:55:45,577] NC1 01: Open New Customer Page
[2023-08-21 11:55:45,782] NC1 02: Enter to Customer Name ''
[2023-08-21 11:56:02,002] NC1 03: Press TAB to navigate next field
[2023-08-21 11:56:02,099] NC1 04: Verify error message is displayed
[2023-08-21 11:56:02,330] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 11:56:02,581] NC2 02: Verify error message is displayed
[2023-08-21 11:56:02,700] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 11:56:02,953] NC3 02: Verify error message is displayed
[2023-08-21 11:56:03,078] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:56:03,326] N4 02: Verify error message is displayed
[2023-08-21 11:56:03,466] N5 01: Enter to Address value ''
[2023-08-21 11:56:03,700] N5 02: Press tab key to next field
[2023-08-21 11:56:03,768] N5 03: Verify error message is displayed
[2023-08-21 11:56:03,885] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 11:56:04,112] N6 02: Verify error message is displayed
[2023-08-21 11:56:04,229] N8 01: Enter to City value ''
[2023-08-21 11:56:04,446] N8 02: Press tab to navigate next field
[2023-08-21 11:56:04,534] N8 03: Verify error message is displayed
[2023-08-21 11:56:04,648] N9 01: Enter to City value '213123123'
[2023-08-21 11:56:04,866] N9 02: Verify error message is displayed
[2023-08-21 11:56:04,992] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 11:56:05,250] N10 02: Verify error message is displayed
[2023-08-21 11:56:05,382] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 11:56:05,617] N11 02: Verify error message is displayed
[2023-08-21 11:56:05,736] N12 01: Enter to State value ''
[2023-08-21 11:56:05,983] N12 02: Press tab to navigate next field
[2023-08-21 11:56:06,055] N12 03: Verify error message is displayed
[2023-08-21 11:56:06,181] N13 01: Enter to State value '123123123123'
[2023-08-21 11:56:06,400] N13 02: Verify error message is displayed
[2023-08-21 11:56:06,522] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 11:56:06,768] N14 02: Verify error message is displayed
[2023-08-21 11:56:06,896] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 11:56:07,145] N15 02: Verify error message is displayed
[2023-08-21 11:56:07,269] N16 01: Enter to PIN value ''
[2023-08-21 11:56:07,501] N16 02: Press Tab to navigate next field
[2023-08-21 11:56:07,585] N16 02: Verify error message is displayed
[2023-08-21 11:56:07,699] N17 01: Enter to PIN value '123PIN'
[2023-08-21 11:56:07,911] N17 02: Verify error message is displayed
[2023-08-21 11:56:08,043] N18 01: Enter to PIN value '12345'
[2023-08-21 11:56:08,246] N18 02: Verify error message is displayed
[2023-08-21 11:56:08,360] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 11:56:08,589] N19 02: Verify error message is displayed
[2023-08-21 11:56:08,733] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 11:56:08,979] NC20 02: Verify error message is displayed
[2023-08-21 11:56:09,105] NC21 01: Enter to PIN value '23 454'
[2023-08-21 11:56:09,331] NC21 02: Verify error message is displayed
[2023-08-21 11:56:09,461] NC22 01: Enter to Telephone value ''
[2023-08-21 11:56:09,694] NC22 02: Press Tab to navigate next field
[2023-08-21 11:56:09,763] NC22 03: Verify error message is displayed
[2023-08-21 11:56:09,894] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 11:56:10,149] NC23 02: Verify error message is displayed
[2023-08-21 11:56:10,268] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 11:56:10,527] NC24 02: Verify error message is displayed
[2023-08-21 11:56:10,642] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 11:56:10,856] NC25 02: Verify error message is displayed
[2023-08-21 11:56:10,984] NC26 01: Enter to Email value ''
[2023-08-21 11:56:11,186] NC26 01: Press Tab to navigate next field
[2023-08-21 11:56:11,271] NC26 03: Verify error message is displayed
[2023-08-21 11:56:11,400] NC27 01: Enter to Email value '13123@##'
[2023-08-21 11:56:11,619] NC27 02: Verify error message is displayed
[2023-08-21 11:56:11,740] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 11:56:11,979] NC29 02: Verify error message is displayed
[2023-08-21 11:56:12,115] NC31 01: Enter to Customer Name value is: 'Bradly Simonis'
[2023-08-21 11:56:12,378] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 11:56:12,522] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 11:56:12,812] NC31 04: Enter to Address value is: '440 Leif Freeway'
[2023-08-21 11:56:13,029] NC31 05: Enter to City value is: 'Braunfort'
[2023-08-21 11:56:13,256] NC31 06: Enter to State value is: 'Pennsylvania'
[2023-08-21 11:56:13,495] NC31 07: Enter to PIN value is: 123456
[2023-08-21 11:56:13,722] NC31 08: Enter to Mobile Phone Number value is: '2555310107'
[2023-08-21 11:56:13,981] NC31 09: Enter to Email value is: 'nicky.kuvalis@hotmail.com'
[2023-08-21 11:56:14,226] NC31 10: Enter to Email value is: '4t9pyhajzl25q'
[2023-08-21 11:56:14,476] NC31 11: Click to submit button
[2023-08-21 11:56:16,414] NC31 12: Get Customer ID
[2023-08-21 11:56:16,551] NC31 13: Customer ID value is: 49049
[2023-08-21 11:56:16,555] OS name = windows 10
[2023-08-21 11:56:16,555] Driver instance name = chromedriver: chrome on windows (74e3a2adf16841b72a06a1fa1541658b)
[2023-08-21 13:10:55,813] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:11:02,472] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:11:02,772] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:11:02,922] Step 04 - Click to login button
[2023-08-21 13:11:03,943] Verify Login successfully
[2023-08-21 13:11:04,143] NC1 01: Open New Customer Page
[2023-08-21 13:11:04,419] NC1 02: Enter to Customer Name ''
[2023-08-21 13:11:06,590] NC1 03: Press TAB to navigate next field
[2023-08-21 13:11:06,656] NC1 04: Verify error message is displayed
